rxn,smiles,dE0
18,[O:1]([c:2]1=[n:3][c:4]([H:8])[n:5][n:6]1[H:9])[H:7]>>[O:1]([C:2]1=[N:3][C@@:4]1(/[N:5]=[N:6]/[H:9])[H:8])[H:7],109.01599
2195,[C:1]([C:2](=[O:3])[C@@:4]1([H:10])[C:5]([H:11])([H:12])[N:6]1[H:13])([H:7])([H:8])[H:9]>>[C-:2]#[O+:3].[C:1]([C:5](/[C:4](=[N:6]\[H:13])[H:10])([H:11])[H:12])([H:7])([H:8])[H:9],97.61753
7739,[C:1]([C:2]1=[C:3]([H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C@:6]1([O:7][H:17])[H:16])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]1([H:13])[C:3]([H:11])=[C:4]([H:12])[C:5]([H:14])([H:15])[C@:6]1([O:7][H:17])[H:16])([H:8])([H:9])[H:10],80.75649
9968,[C:1]([C@@:2]([O:3][H:12])([C:4](=[O:5])[C:6]#[C:7][H:13])[H:11])([H:8])([H:9])[H:10]>>[C:1]([C@:2]1([H:11])[C:4](=[O:5])/[C:6]1=[C:7](/[O:3][H:12])[H:13])([H:8])([H:9])[H:10],71.42481
6400,[C:1]([C@@:2]1([H:11])[O:3]/[C:4](=[N:5]\[H:12])[C@:6]1([N:7]([H:14])[H:15])[H:13])([H:8])([H:9])[H:10]>>[C:1](/[C:2](=[C:6](\[N:7]([H:14])[H:15])[H:13])[H:11])([H:8])([H:9])[H:10].[O:3]=[C:4]=[N:5][H:12],44.576240000000006
3664,[C:1]([C:2](/[C:3](=[N:4]\[O:5][H:12])[C:6]([H:13])([H:14])[H:15])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([H:10])([H:11])[H:15])([H:7])([H:8])[H:9].[C:3](=[N:4][O:5][H:12])=[C:6]([H:13])[H:14],112.06542
3527,[O:1]([C@@:2]1([H:7])[C:3]([H:8])([H:9])[C@:4]1([O:5][H:11])[H:10])[H:6]>>[C:4]([O:5][H:11])[H:10].[O:1]([C:2](=[C:3]([H:8])[H:9])[H:7])[H:6],53.06415
10408,[C:1]([c:2]1[c:3]([H:11])[n:4]([H:12])[c:5]([O:6][H:13])[n:7]1)([H:8])([H:9])[H:10]>>[C:1]([C:2]1=[N:7][C@:5]([O:6][H:13])([H:12])[N:4]=[C:3]1[H:11])([H:8])([H:9])[H:10],52.43428
8284,[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[N:4]([H:14])[C:5](=[O:6])[O:7]1)([H:8])([H:9])[H:10]>>[C:1]([N+:4]1([H:14])[C:3]([H:12])([H:13])[C:2]([H:11])=[O+:7][C-:5]1[O-:6])([H:8])([H:9])[H:10],111.55572
1432,[C:1]([C@@:2]([O:3][H:11])([C:4](=[O:5])[C:6]([H:12])([H:13])[H:14])[H:10])([H:7])([H:8])[H:9]>>[C:1](=[C:2]([O:3][H:11])[H:10])([H:7])[H:8].[C:4](=[O:5])([C:6]([H:12])([H:13])[H:14])[H:9],79.22248
1462,[C:1]([C@@:2]1([H:10])[O:3][C@:4]1([C:5]#[N:6])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2][C@@:4]([O:3][H:10])([C:5]#[N:6])[H:11])([H:7])([H:8])[H:9],68.81841
2130,[O:1]([C:2]1([H:6])[C:3]([H:7])([H:8])[C:4]1([H:9])[H:10])[H:5]>>[O:1](/[C:2](=[C:4](\[C:3]([H:7])([H:8])[H:10])[H:9])[H:6])[H:5],61.68298000000001
798,[O:1]([c:2]1[c:3]([H:8])[n:4][c:5]([H:9])[n:6]1[H:10])[H:7]>>[O:1]([C:2]1=[C:3]([H:8])[N:4]1/[C:5](=[N:6]/[H:10])[H:9])[H:7],97.90893
3315,[O:1]=[C:2]([C:3]([C:4]#[N:5])([H:7])[H:8])[H:6]>>[O:1]=[C:4]1[C:3]([H:7])([H:8])[C:2]([H:6])=[N:5]1,139.50471000000002
9710,[C:1]([C@@:2]1([H:11])[C@@:3]2([H:12])[C:4]([H:13])([H:14])[C:5]([H:15])([H:16])[C:6]([H:17])([H:18])[C@@:7]12[H:19])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]1([H:11])[C:3][C:4]([H:13])([H:14])[C:5]([H:15])([H:16])[C:6]([H:17])([H:18])[C:7]1([H:12])[H:19])([H:8])([H:9])[H:10],67.46222
1771,[N:1]([c:2]1[c:3]([H:9])[n:4]([H:10])[n:5][c:6]1[H:11])([H:7])[H:8]>>[N:1]([C:2]([C:3](=[N:4][H:10])[H:9])=[C:6]=[N:5][H:11])([H:7])[H:8],74.7804
4032,[C:1]([C:2]([C:3]([H:10])([H:11])[H:12])([O:4][H:13])[C:5]#[C:6][H:14])([H:7])([H:8])[H:9]>>[C:1](=[C:2]([C:3]([H:10])([H:11])[H:12])[C:5]#[C:6][H:14])([H:7])[H:8].[O:4]([H:9])[H:13],64.95137
6642,[C:1]1([H:8])([H:9])[N:2]([H:10])[C@:3]12[C@:4]1([H:11])[C:5]([H:12])([H:13])[C@@:6]2([H:14])[O:7]1>>[C:1]1([H:8])([H:9])[N:2]([H:10])[C@:3]12[C@@:6]([C:5]([C:4][H:11])([H:12])[H:13])([H:14])[O:7]2,78.58626
9237,[C:1]([c:2]1[n:3][o:4][c:5](=[O:6])[o:7]1)([H:8])([H:9])[H:10]>>[C:1]([N:3]=[C:2]=[O:7])([H:8])([H:9])[H:10].[O:4]=[C:5]=[O:6],40.27799
5605,[C:1](#[C:2][C:3]1([H:8])[C:4]([H:9])([H:10])[C:5]([H:11])([H:12])[C:6]1([H:13])[H:14])[H:7]>>[C:1](=[C:2]=[C:3]1[C:4]([H:9])([H:10])[C:5]([H:11])([H:12])[C:6]1([H:13])[H:14])([H:7])[H:8],80.05421
9888,[C:1]([C@@:2]([O:3][C:4](=[O:5])[H:12])([C:6]#[C:7][H:13])[H:11])([H:8])([H:9])[H:10]>>[C:1]([C:2]1([H:11])[C:6]([H:12])=[C:7]1[H:13])([H:8])([H:9])[H:10].[O:3]=[C:4]=[O:5],72.74429
6398,[C:1]([C@@:2]1([H:11])[O:3]/[C:4](=[N:5]\[H:12])[C@:6]1([N:7]([H:14])[H:15])[H:13])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]1([H:11])[O:3][C:4](=[N:5][H:12])[C-:6]1[N+:7]([H:13])([H:14])[H:15])([H:8])([H:9])[H:10],75.19776
2897,[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@@:4]2([H:13])[C:5]([H:14])([H:15])[C@@:6]12[H:16])([H:7])([H:8])[H:9]>>[C:1]([C:2][C@@:6]1([H:16])[C@:4]([C:3]([H:10])([H:11])[H:12])([H:13])[C:5]1([H:14])[H:15])([H:7])([H:8])[H:9],76.20909
3629,[O:1]([N:2]=[C:3]1[C:4]([H:8])([H:9])[C:5]([H:10])([H:11])[C:6]1([H:12])[H:13])[H:7]>>[O:1]([N:2]=[C:3]=[C:6]([C:5]([C:4]([H:8])([H:9])[H:12])([H:10])[H:11])[H:13])[H:7],69.10991999999999
10964,[C:1]([C:2]1=[C:3]([H:11])[C:4]([H:12])([H:13])[C@@:5]2([H:14])[O:6][C@@:7]12[H:15])([H:8])([H:9])[H:10]>>[C:1]([C:7](=[C:2]=[C:3]([C:4]([C:5](=[O:6])[H:14])([H:12])[H:13])[H:11])[H:15])([H:8])([H:9])[H:10],76.23378000000001
6579,[C:1]([C@@:2]1([H:11])[O:3][C:4]([H:12])([H:13])[C:5]1([C:6]([H:14])([H:15])[H:16])[C:7]([H:17])([H:18])[H:19])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]([O:3][H:13])([C:5]([C:4][H:12])([C:6]([H:14])([H:15])[H:16])[C:7]([H:17])([H:18])[H:19])[H:11])([H:8])([H:9])[H:10],74.63765
8065,[N:1]#[C:2][C@@:3]1([H:8])[C:4]([H:9])([H:10])[N:5]=[C:6]([H:11])[N:7]1[H:12]>>[N-:1]=[C:2]=[C:3]([N:7]([C:6](=[N+:5]=[C:4]([H:9])[H:10])[H:11])[H:12])[H:8],47.28511
686,[C:1]([c:2]1[c:3]([H:10])[n:4]([H:11])[c:5]([H:12])[c:6]1[H:13])([H:7])([H:8])[H:9]>>[C:1](=[C:2]1[C-:3]([H:10])[N+:4]([H:7])([H:11])[C:5]([H:12])=[C:6]1[H:13])([H:8])[H:9],105.81867
8748,[N:1]([C:2](=[O:3])[N:4]([C:5]([C:6]([O:7][H:15])([H:13])[H:14])([H:11])[H:12])[H:10])([H:8])[H:9]>>[N:1]([C:2](=[O:3])[N:4]([C:5](=[C:6]([H:13])[H:14])[H:12])[H:10])([H:8])[H:9].[O:7]([H:11])[H:15],68.27044000000001
9695,[O:1]([C:2]([C:3]1([H:11])[C:4]([H:12])([H:13])[C:5](=[O:6])[C:7]1([H:14])[H:15])([H:9])[H:10])[H:8]>>[C:2]1([H:9])([H:10])[C@:3]2([H:11])[C@@:4]1([H:13])[C:5](=[O:6])[C:7]2([H:14])[H:15].[O:1]([H:8])[H:12],80.89771
4531,[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[N:4]=[C:5]([H:13])[O:6]1)([H:7])([H:8])[H:9]>>[C:1]([C:2](/[C:3](=[N:4]\[C:5](=[O:6])[H:13])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],61.88018
580,[O:1]=[C:2]([C:3]#[C:4][C:5]#[N:6])[H:7]>>[O+:1](=[C-:2][H:7])[C:3]#[C:4][C:5]#[N:6],102.78978
11103,[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[N:4]1[C:5]([C:6]([O:7][H:18])([H:16])[H:17])([H:14])[H:15])([H:8])([H:9])[H:10]>>[C:1](/[C:2](=[N:4]/[C:3]([C:5]([C:6]([O:7][H:18])([H:16])[H:17])([H:14])[H:15])([H:12])[H:13])[H:11])([H:8])([H:9])[H:10],87.98494000000001
7235,[C:1]([n:2]1[c:3]([H:11])[n:4][c:5]([C:6]([H:12])([H:13])[H:14])[c:7]1[H:15])([H:8])([H:9])[H:10]>>[C:1](/[N:2]=[C:3](/[N:4]1[C:5]([C:6]([H:12])([H:13])[H:14])=[C:7]1[H:15])[H:11])([H:8])([H:9])[H:10],102.78636
1987,[O:1]=[C:2]1[C:3]([H:6])([H:7])[O:4][C:5]1([H:8])[H:9]>>[O:1]([C:2]1=[C:3]([H:6])[O:4][C:5]1([H:8])[H:9])[H:7],79.49027
9497,[C:1]([N:2]([c:3]1[n:4][n:5]([H:12])[c:6]([H:13])[c:7]1[H:14])[H:11])([H:8])([H:9])[H:10]>>[C:1]([N:2]([C:3]1=[C:7]([H:14])[C:6]([H:12])([H:13])[N:5]=[N:4]1)[H:11])([H:8])([H:9])[H:10],46.87981
2696,[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[C:4]([H:11])([H:12])[C@:5]1([O:6][H:14])[H:13])[H:7]>>[H:12][H:14].[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[C:4]([H:11])([H:13])[C:5]1=[O:6])[H:7],100.11282
2963,[C:1]([N:2]([C:3]([H:10])([H:11])[H:12])[C:4]([C:5]#[N:6])([H:13])[H:14])([H:7])([H:8])[H:9]>>[C:1]1([H:7])([H:9])[N:2]([C:3]([H:10])([H:11])[H:12])[C:4]([H:13])([H:14])[C:5][N:6]1[H:8],74.40911
764,[O:1]([C:2]([C:3]#[C:4][H:8])([H:6])[H:7])[H:5]>>[C+:2](=[C:3]=[C-:4][H:8])[H:6].[O:1]([H:5])[H:7],74.25763
10523,[C:1](/[C:2](=[N:3]\[H:11])[O:4][C:5]([C:6](=[O:7])[H:14])([H:12])[H:13])([H:8])([H:9])[H:10]>>[C:1]([C:2]([N:3]([C:5]([C:6](=[O:7])[H:14])([H:12])[H:13])[H:11])=[O:4])([H:8])([H:9])[H:10],51.62896
11060,[C:1]([C:2]([C@@:3]1([H:13])[O:4][C@@:5]2([H:14])[C:6]([H:15])([H:16])[C@@:7]12[H:17])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([O:4][C@@:5]1([H:14])[C:6]([H:15])([H:16])[C@:7]1([C:3](=[C:2]([H:11])[H:12])[H:13])[H:17])([H:8])([H:9])[H:10],101.1912
9003,[C:1]([N:2]([C:3](=[O:4])[N:5](/[C:6](=[N:7]/[H:14])[H:13])[H:12])[H:11])([H:8])([H:9])[H:10]>>[C:1]([N:2](/[C:3]([O:4]/[C:6](=[N:7]/[H:14])[H:13])=[N:5]\[H:12])[H:11])([H:8])([H:9])[H:10],59.653940000000006
4959,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C:4]([H:9])([H:10])[C:5]([H:11])([H:12])[C:6]1([H:13])[H:14]>>[O:1]1[C:2](=[C:6]([H:13])[H:14])[C:3]([H:7])([H:8])[C@@:4]1([C:5]([H:9])([H:11])[H:12])[H:10],110.95757
1929,[C:1]([C:2]([C@@:3]1([H:12])[C:4]([H:13])([H:14])[C:5]([H:15])([H:16])[O:6]1)([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2](/[C:3](=[C:4](/[C:5]([O:6][H:13])([H:15])[H:16])[H:14])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],83.85836
4404,[C:1]([C@@:2]([C:3]([O:4][H:13])([H:11])[H:12])([C:5]#[C:6][H:14])[H:10])([H:7])([H:8])[H:9]>>[C:1]([C:2](=[C:5]=[C:6]([H:13])[H:14])[H:10])([H:7])([H:8])[H:9].[C:3](=[O:4])([H:11])[H:12],42.38486
6505,[C:1](#[C:2][C@:3]12[C:4]([H:9])([H:10])[C@@:5]1([H:11])[O:6][C:7]2([H:12])[H:13])[H:8]>>[C:1](#[C:2][C@@:5]1([H:11])[C:4]([H:9])([H:10])[C:3][C:7]([H:12])([H:13])[O:6]1)[H:8],66.4451
9355,[C:1]([N:2]1[C@@:3]2([H:11])[C@@:4]3([H:12])[C:5]([H:13])([H:14])[C@:6]1([H:15])[C@@:7]23[H:16])([H:8])([H:9])[H:10]>>[C:1]([N+:2]1=[C:6]([H:15])[C:7]([C:4](=[C:5]([H:13])[H:14])[H:12])([H:16])[C-:3]1[H:11])([H:8])([H:9])[H:10],39.23786
11451,[N:1]([c:2]1[n:3][n:4]([H:10])[c:5]([O:6][H:11])[n:7]1)([H:8])[H:9]>>[N-:3][N:4]([C+:5][O:6][H:11])[H:10].[N:1]([C:2]#[N:7])([H:8])[H:9],130.13873999999998
5893,[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])([C:4](=[O:5])[N:6]([H:14])[H:15])[H:10])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])(/[C:4]([O:5][H:15])=[N:6]\[H:14])[H:10])([H:7])([H:8])[H:9],42.45841
6577,[C:1]([C@@:2]1([H:11])[O:3][C:4]([H:12])([H:13])[C:5]1([C:6]([H:14])([H:15])[H:16])[C:7]([H:17])([H:18])[H:19])([H:8])([H:9])[H:10]>>[C-:2]1=[O+:3][C:4]([H:12])([H:13])[C:5]1([C:6]([H:14])([H:15])[H:16])[C:7]([H:17])([H:18])[H:19].[C:1]([H:8])([H:9])([H:10])[H:11],84.4803
7186,[C:1]([c:2]1[c:3]([H:11])[c:4]([H:12])[c:5]([C:6]([H:13])([H:14])[H:15])[n:7]1[H:16])([H:8])([H:9])[H:10]>>[C:1]([C-:2]1[C:3]([H:11])=[C:4]([H:12])[C:5](=[C:6]([H:13])[H:15])[N+:7]1([H:14])[H:16])([H:8])([H:9])[H:10],95.56772
4254,[O:1]([C:2]([C@@:3]([O:4][H:11])([C:5](=[O:6])[H:12])[H:10])([H:8])[H:9])[H:7]>>[C:2](=[C:3]([O:4][H:11])[H:10])([H:8])[H:9].[O:1]([C:5](=[O:6])[H:12])[H:7],60.90249
4904,[C:1]([C:2]([C@@:3]1([C:4]([H:12])([H:13])[H:14])[C:5]([H:15])([H:16])[O:6]1)([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C@@:3]([C:4]([H:12])([H:13])[H:14])([C:5][H:16])[O:6][H:15])([H:10])[H:11])([H:7])([H:8])[H:9],67.85655
11895,[O:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[C@:4]2([H:12])[C:5]([H:13])([H:14])[C@@:6]1([H:15])[O:7]2)[H:8]>>[C-:4]1([H:12])[C:5]([H:13])([H:14])[C:6]([H:15])=[O+:7]1.[O:1]([C:2](=[C:3]([H:10])[H:11])[H:9])[H:8],81.42347
8735,[C:1]([C@@:2]([O:3][H:12])([C:4]([C:5](=[O:6])[N:7]([H:15])[H:16])([H:13])[H:14])[H:11])([H:8])([H:9])[H:10]>>[C:1]([H:8])([H:9])([H:10])[H:12].[C:2](=[O:3])([C:4]([C:5](=[O:6])[N:7]([H:15])[H:16])([H:13])[H:14])[H:11],83.51038
11867,[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C@:5]1([C:6]([H:16])([H:17])[H:18])[O:7][H:19])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([H:8])([H:9])([H:10])[H:12].[C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C@:5]1([C:6]([H:16])([H:17])[H:18])[O:7][H:19])[H:11],90.55067
3600,[C:1]([C:2]1([C:3]([O:4][H:12])([H:10])[H:11])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:7])([H:8])[H:9]>>[C:1](=[C:2]([C:3]([O:4][H:12])([H:10])[H:11])[H:9])([H:7])[H:8].[C:5](=[C:6]([H:15])[H:16])([H:13])[H:14],93.38507
5824,[C:1]([C:2]([N:3]([C:4]([H:12])([H:13])[H:14])[C:5](=[O:6])[H:15])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([N+:3]([C-:4]([H:13])[H:14])([C:5](=[O:6])[H:15])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],90.11755
9297,[C:1]([O:2][C:3](=[O:4])[C:5]([C:6](=[O:7])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([O+:2]=[C-:3][O:4][C@:6]1([H:13])[C:5]([H:11])([H:12])[O:7]1)([H:8])([H:9])[H:10],109.33191
10105,[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[C@:4]1([C:5]([C:6](=[O:7])[H:17])([H:15])[H:16])[H:14])([H:8])([H:9])[H:10]>>[C:1]([C:2][C@@:4]([C:3]([H:11])([H:12])[H:13])([C:5]([C:6](=[O:7])[H:17])([H:15])[H:16])[H:14])([H:8])([H:9])[H:10],67.34436
5476,[C:1]([c:2]1[n:3][o:4][c:5]([H:10])[n:6]1)([H:7])([H:8])[H:9]>>[C:1]1([H:7])([H:8])[C@:2]2([H:9])[N:3]1[O:4][C:5]([H:10])=[N:6]2,93.69364
11402,[O:1]=[C:2]1[C:3]([H:8])([H:9])[C:4]([H:10])=[C:5]([H:11])[C:6]([H:12])([H:13])[N:7]1[H:14]>>[O:1]([C+:2]1[C:3]([H:8])([H:9])[C:4]([H:10])=[C:5]([H:11])[C-:6]([H:13])[N:7]1[H:14])[H:12],86.87895
1045,[C:1]([C@@:2]1([H:10])[O:3][C@:4]1([C:5](=[O:6])[H:12])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]1=[O+:3][C@:4]1([C-:5]([O:6][H:10])[H:12])[H:11])([H:7])([H:8])[H:9],104.83795
8036,[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[N:4]([H:14])[C@:5]1([C:6]#[N:7])[H:15])([H:8])([H:9])[H:10]>>[C:1](=[C:2]([C:5]([C:6]#[N:7])([H:10])[H:15])[H:11])([H:8])[H:9].[C:3](=[N:4][H:14])([H:12])[H:13],100.01282
11314,[C:1]([C@@:2]1([H:11])[C@:3]([C:4]([H:13])([H:14])[H:15])([H:12])[C@:5]1([C:6]#[N:7])[H:16])([H:8])([H:9])[H:10]>>[C:1](=[C:2]([C@@:3]([C:4]([H:13])([H:14])[H:15])([C@:5]1([H:16])[C:6]([H:9])=[N:7]1)[H:12])[H:11])([H:8])[H:10],79.80417
8212,[C:1]1([H:8])([H:9])[O:2][C@@:3]2([H:10])[C:4]([H:11])=[C:5]([H:12])[C:6]([H:13])([H:14])[C@@:7]12[H:15]>>[C:1]1([H:8])([H:9])[O+:2]=[C-:3][C:4]([H:11])=[C:5]([H:12])[C:6]([H:13])([H:14])[C:7]1([H:10])[H:15],77.97482
176,[C:1]([C:2]([O:3][C:4]([C:5](=[O:6])[H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([O:3][C@:5]1([H:14])[C:4]([H:12])([H:13])[O:6]1)([H:10])[H:11])([H:7])([H:8])[H:9],76.235
8151,[C:1]([C@:2]12[C@@:3]3([H:11])[C@:4]4([H:12])[C@@:5]3([H:13])[C@@:6]1([H:14])[C@:7]24[H:15])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]12[C:3]([H:11])([H:13])[C@@:4]3([H:12])[C:5][C@:6]1([H:14])[C@@:7]23[H:15])([H:8])([H:9])[H:10],49.33822
172,[C:1]([C:2]([O:3][C:4]([C:5](=[O:6])[H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2](=[O+:3][C:4](=[C:5]([O-:6])[H:14])[H:12])[H:11])([H:7])([H:8])[H:9].[H:10][H:13],70.00291
8825,[C:1]([c:2]1[c:3]([H:11])[c:4]([O:5][H:12])[n:6][n:7]1[H:13])([H:8])([H:9])[H:10]>>[C:1]([C:2][N:7]([N:6]=[C:4]=[C:3]([O:5][H:12])[H:11])[H:13])([H:8])([H:9])[H:10],158.91085
4119,[C:1]([O:2][C@@:3]([C:4]([H:11])([H:12])[H:13])([C:5]([O:6][H:16])([H:14])[H:15])[H:10])([H:7])([H:8])[H:9]>>[C-:1]([O+:2]=[C:3]([C:4]([H:11])([H:12])[H:13])[H:10])([H:7])[H:8].[C:5]([O:6][H:16])([H:9])([H:14])[H:15],92.06857
7819,[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[C:4]([H:14])=[C:5]([H:15])[C@:6]1([O:7][H:17])[H:16])([H:8])([H:9])[H:10]>>[C:1]([C:2](=[C:3]([H:12])[H:13])[C@@:6]([C:5](=[C:4]([H:11])[H:14])[H:15])([O:7][H:17])[H:16])([H:8])([H:9])[H:10],119.30932
3861,[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[C:4]([H:11])([H:12])[C:5]1=[O:6])[H:7]>>[O:1]1[C@@:2]([C:5](=[C:4]([H:11])[H:12])[O:6][H:7])([H:8])[C:3]1([H:9])[H:10],74.45878
1277,[C:1]([C:2]([C@@:3]([O:4][H:13])([C:5]([O:6][H:16])([H:14])[H:15])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3]([O:4][H:13])=[C:5]([H:14])[H:15])([H:10])[H:11])([H:7])([H:8])[H:9].[O:6]([H:12])[H:16],72.17034
8785,[O:1]=[C:2]1[C:3]([H:8])([H:9])[C:4]([H:10])([H:11])[C:5]([H:12])([H:13])[C:6]([H:14])=[C:7]1[H:15]>>[O:1]([C:2]1=[C:7]([H:15])[C:6]([H:14])=[C:5]([H:13])[C:4]([H:10])([H:11])[C:3]1([H:8])[H:9])[H:12],83.4553
964,[C:1]([c:2]1[c:3]([H:10])[o:4][c:5]([H:11])[c:6]1[H:12])([H:7])([H:8])[H:9]>>[C:1]([C:2]1([C:3](=[O:4])[H:10])[C:5]([H:11])=[C:6]1[H:12])([H:7])([H:8])[H:9],83.39843
1735,[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[C:4]([H:11])([H:12])[O:5][C:6]1([H:13])[H:14])[H:7]>>[C:2]1[C:3]([H:9])([H:10])[C:4]([H:11])([H:12])[O:5][C:6]1([H:13])[H:14].[O:1]([H:7])[H:8],75.16704
6616,[C:1]([C@@:2]([O:3][H:12])([C:4]([N:5]([C:6](=[O:7])[H:16])[H:15])([H:13])[H:14])[H:11])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]([O:3][H:12])([C:6](=[O:7])[H:16])[H:11])([H:8])([H:9])[H:10].[C:4](=[N:5][H:15])([H:13])[H:14],100.77167
10796,[C:1]([O:2][C@@:3]1([H:11])[C:4]([H:12])([H:13])[C@:5]1([C:6]([O:7][H:17])([H:15])[H:16])[H:14])([H:8])([H:9])[H:10]>>[C:1]([O:2][C@@:3]([C:4]([H:12])([H:13])[H:14])([C:5][C:6]([O:7][H:17])([H:15])[H:16])[H:11])([H:8])([H:9])[H:10],69.42759000000001
887,[N:1](=[C:2]1/[C:3]([H:8])=[C:4]([H:9])[C:5]([H:10])([H:11])[O:6]1)\[H:7]>>[N:1]#[C:2]/[C:3](=[C:4](\[C:5]([O:6][H:7])([H:10])[H:11])[H:9])[H:8],66.08525
7347,[O:1]=[C:2]1[C:3]([H:8])([H:9])[N:4]2[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[C@@:7]12[H:14]>>[O:1]([C:2]1=[C:7]2[N:4]([C:3]1([H:8])[H:9])[C:5]([H:10])([H:11])[C:6]2([H:12])[H:13])[H:14],85.26428
2075,[C:1]([c:2]1[c:3]([H:10])[o:4][c:5]([H:11])[n:6]1)([H:7])([H:8])[H:9]>>[C:1]([C:2](=[C:3]([O-:4])[H:10])[N+:6]#[C:5][H:11])([H:7])([H:8])[H:9],48.42417
803,[O:1]([c:2]1[c:3]([H:8])[n:4][c:5]([H:9])[n:6]1[H:10])[H:7]>>[N:4]#[C:5][H:9].[O:1]([C:2]1=[C:3]([H:8])[N:6]1[H:10])[H:7],101.2493
11250,[C:1]([C@@:2]1([H:11])[O:3][C:4](=[O:5])[C:6]([H:12])=[C:7]1[H:13])([H:8])([H:9])[H:10]>>[C:1](/[C:2](=[C:7](/[C@@:6]1([H:12])[C:4](=[O:3])[O:5]1)[H:13])[H:11])([H:8])([H:9])[H:10],62.41474
7561,[C:1]([C@@:2]1([C:3]([C:4]#[C:5][H:13])([H:11])[H:12])[C:6]([H:14])([H:15])[N:7]1[H:16])([H:8])([H:9])[H:10]>>[C:1](/[C:2]([C:6]([C:5](=[C:4]=[C:3]([H:11])[H:12])[H:13])([H:14])[H:15])=[N:7]\[H:16])([H:8])([H:9])[H:10],57.267590000000006
10259,[C:1](#[C:2][c:3]1[c:4]([H:9])[n:5]([H:10])[n:6][c:7]1[H:11])[H:8]>>[C:1](#[C:2][C:3]1=[C:7]([H:11])[N:6]=[N:5][C:4]1([H:9])[H:10])[H:8],51.10851
5494,[C:1]([C:2]([O:3][C:4]([C:5]#[N:6])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2](=[O:3])[H:10])([H:7])([H:8])[H:9].[C:4](=[C:5]=[N:6][H:11])([H:12])[H:13],59.14838
1413,[C:1]([C:2](=[O:3])[C:4]([C:5](=[O:6])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1](=[C:2]=[O:3])([H:8])[H:9].[C:4](=[C:5]([O:6][H:7])[H:12])([H:10])[H:11],54.59407
7646,[N:1]#[C:2][c:3]1[c:4]([H:8])[o:5][c:6]([H:9])[c:7]1[H:10]>>[N:1]#[C:2][C:3]1=[C:7]([H:10])[C@@:6]2([H:9])[C@:4]1([H:8])[O:5]2,101.4119
9715,[C:1]([C@@:2]([O:3][H:12])([C@@:4]([O:5][H:14])([C:6](=[O:7])[H:15])[H:13])[H:11])([H:8])([H:9])[H:10]>>[C:1]([C:2](=[O:3])[H:11])([H:8])([H:9])[H:10].[C:4](\[O:5][H:14])(=[C:6](\[O:7][H:12])[H:15])[H:13],35.20223
